user_id,item_id,rating,timestamp,gender,gender_binary,age,occupation
907,628,5,880134296,F,0,25,other
622,206,1,882670929,M,1,24,programmer
18,480,4,879958976,F,0,35,other
484,699,4,891195825,M,1,26,student
871,690,3,888068816,M,1,29,executive
75,190,5,884051948,M,1,23,entertainment
391,474,5,877399135,M,1,23,student
733,1009,2,879283091,F,0,44,other
870,644,2,882123665,M,1,22,student
354,124,5,891018266,F,0,29,librarian
474,606,3,887911789,M,1,45,executive
756,323,3,874832096,F,0,30,none
222,768,2,878185044,M,1,27,programmer
313,452,3,891029965,M,1,37,marketing
868,412,5,877111623,M,1,21,programmer
315,175,5,879799457,M,1,29,educator
407,144,3,876338309,M,1,27,engineer
453,98,4,877554301,M,1,18,student
144,1013,1,888067307,M,1,46,programmer
889,56,5,880177857,M,1,23,technician
207,98,4,875509832,M,1,35,marketing
798,391,3,875680597,F,0,40,writer
72,69,4,879829021,F,0,48,administrator
128,591,4,879552662,F,0,24,marketing
82,125,3,877400154,M,1,44,programmer
85,269,3,891288537,M,1,45,educator
506,44,4,874874802,M,1,41,programmer
682,686,4,888519725,M,1,23,programmer
653,205,1,880150104,M,1,29,executive
492,482,3,879969734,M,1,50,educator
94,813,5,891720761,M,1,25,student
181,325,2,878961814,M,1,25,executive
796,8,5,892676376,F,0,32,writer
514,898,2,885180909,M,1,26,programmer
139,676,4,879538255,M,1,20,student
521,151,3,884476240,M,1,18,student
725,288,3,876103725,M,1,21,student
83,161,4,887665549,M,1,36,other
417,809,3,880672522,F,0,27,other
308,144,3,887737955,M,1,52,retired
851,1376,2,875730826,M,1,18,other
691,170,5,875550174,M,1,31,educator
811,678,5,885810813,F,0,40,educator
592,952,4,882608698,M,1,18,student
268,1079,3,875742893,M,1,23,engineer
916,581,4,880845556,M,1,26,engineer
897,501,5,879991566,M,1,28,other
639,549,2,891035111,F,0,42,librarian
527,475,3,879455847,M,1,31,librarian
6,169,4,883600914,M,1,38,executive
782,1652,1,891390688,F,0,21,artist
727,597,3,883709641,M,1,24,student
276,153,4,874786950,M,1,21,student
177,878,1,882142141,M,1,20,programmer
222,468,2,881060435,M,1,27,programmer
584,249,4,885774508,M,1,24,student
619,187,5,885954053,M,1,17,student
357,819,4,878951653,M,1,25,executive
755,340,1,882142141,F,0,44,educator
101,472,3,877136711,M,1,15,student
339,64,5,891033629,M,1,32,lawyer
892,202,4,886608022,M,1,33,other
312,516,3,891699655,M,1,42,other
361,59,4,879440663,M,1,22,student
935,100,3,884472086,M,1,38,doctor
330,213,5,876232730,F,0,35,educator
312,531,5,891698254,M,1,42,other
875,1422,3,876033828,F,0,24,student
504,300,4,887235769,F,0,40,writer
347,96,4,881653774,M,1,18,student
164,276,3,889401510,M,1,42,healthcare
838,718,5,887064014,M,1,23,student
887,431,3,880939126,F,0,10,student
83,508,2,887667439,M,1,36,other
206,873,3,888179833,F,0,10,student
476,1180,3,883365274,M,1,27,student
758,474,5,881976168,M,1,26,student
227,748,1,879035387,M,1,41,executive
899,188,2,884121720,M,1,30,other
70,507,4,884066910,M,1,26,engineer
253,56,3,891449803,F,0,26,librarian
548,546,4,891415786,M,1,45,writer
311,399,4,884366270,M,1,30,technician
207,196,4,880913460,M,1,35,marketing
592,264,2,882607476,M,1,18,student
569,121,3,879794699,M,1,31,educator
420,302,4,891356790,M,1,46,educator
712,395,4,874868327,F,0,22,student
484,423,5,891195713,M,1,26,student
490,237,1,875184963,F,0,29,artist
606,132,5,880923862,M,1,27,programmer
416,8,5,893028813,F,0,20,student
805,151,5,881179856,F,0,27,other
535,923,4,879376487,F,0,45,educator
217,568,4,889069782,M,1,22,other
796,414,3,892336165,F,0,32,writer
551,258,4,892775584,M,1,24,programmer
868,762,4,877109535,M,1,21,programmer
590,287,4,879439645,M,1,44,educator
16,288,3,877716993,M,1,21,entertainment
5,145,1,875501725,F,0,33,other
655,918,2,891987752,F,0,50,healthcare
450,651,5,881649644,F,0,35,educator
280,230,3,891546231,F,0,30,librarian
343,1117,3,876403563,M,1,39,engineer
474,618,4,887912462,M,1,45,executive
405,1334,1,884470149,F,0,22,healthcare
466,899,5,890283690,M,1,22,student
561,159,1,885809356,M,1,23,engineer
200,840,4,876042556,M,1,36,programmer
846,172,4,883949781,M,1,26,lawyer
119,31,5,874781742,M,1,30,programmer
18,211,5,879988663,F,0,35,other
300,409,4,875324355,F,0,26,programmer
666,48,4,880139180,M,1,39,administrator
807,699,4,892053920,F,0,41,healthcare
805,153,4,881171348,F,0,27,other
343,10,4,876403009,M,1,39,engineer
213,286,3,878870648,M,1,31,executive
189,14,5,893213644,M,1,30,artist
420,86,5,891357070,M,1,46,educator
279,374,1,888806649,M,1,31,programmer
269,50,3,891351383,F,0,31,librarian
34,245,4,888522417,F,0,38,administrator
94,194,4,885870284,M,1,25,student
393,951,3,889728531,M,1,18,student
892,81,3,886608507,M,1,33,other
790,184,3,885156934,M,1,26,technician
545,472,5,879899299,M,1,26,technician
169,684,5,891251014,F,0,52,other
634,717,4,875729794,M,1,35,engineer
243,509,4,879988459,M,1,31,educator
655,709,3,888465900,F,0,50,healthcare
795,182,4,881530041,M,1,28,programmer
406,220,3,879540388,M,1,46,educator
618,131,4,891199869,F,0,11,student
6,13,2,883599431,M,1,38,executive
425,307,4,890346376,M,1,18,student
52,527,5,882404250,F,0,17,student
609,878,1,886321764,F,0,7,student
707,923,5,885158436,F,0,56,librarian
489,984,5,891362901,M,1,48,other
313,494,3,891015566,M,1,37,marketing
224,26,3,888104153,F,0,31,educator
531,327,3,886323237,F,0,30,salesman
185,423,5,882678484,F,0,53,librarian
778,568,3,890726190,M,1,31,student
518,13,4,876454174,F,0,49,writer
276,411,4,874785526,M,1,21,student
18,14,5,879969734,F,0,35,other
387,333,3,886479484,M,1,31,entertainment
373,709,5,876859109,F,0,24,other
605,174,3,879424680,M,1,31,engineer
554,1041,3,876369527,M,1,30,scientist
696,906,3,886403769,M,1,48,other
907,117,5,880135069,F,0,25,other
868,100,5,877104157,M,1,21,programmer
526,754,2,885681886,M,1,28,marketing
931,344,4,891035917,M,1,52,educator
360,271,2,880354942,M,1,45,other
825,321,3,886697076,M,1,39,engineer
381,1401,4,892696982,M,1,31,artist
92,926,3,875640542,M,1,30,entertainment
423,754,4,891394788,M,1,55,other
503,45,5,880176807,F,0,50,writer
660,163,2,891199992,M,1,25,student
78,327,1,879633567,M,1,25,administrator
53,281,4,879443265,M,1,25,programmer
535,134,5,879435598,F,0,45,educator
393,367,3,889730117,M,1,18,student
542,28,4,886533395,M,1,21,student
45,756,2,881015099,M,1,27,programmer
192,257,4,881367594,M,1,38,educator
279,578,4,879572694,M,1,31,programmer
669,222,3,892549434,M,1,34,other
127,243,5,884364763,M,1,31,none
716,511,5,879467413,F,0,36,administrator
697,252,1,882621940,M,1,24,other
589,259,5,883352654,M,1,21,lawyer
164,825,4,889402203,M,1,42,healthcare
650,507,4,891371153,M,1,38,engineer
188,153,5,875075118,M,1,38,student
840,484,5,891204295,M,1,35,artist
804,25,4,879442532,M,1,35,educator
894,326,3,879896168,M,1,42,educator
401,762,2,889907925,F,0,46,healthcare
286,955,5,877533914,M,1,26,student
896,154,3,887159212,M,1,27,writer
405,41,1,884326690,F,0,22,healthcare
932,441,2,891252504,M,1,50,educator
714,281,3,892777638,M,1,25,engineer
64,356,3,889740199,M,1,30,educator
506,747,2,874874585,M,1,41,programmer
90,703,3,891384997,M,1,52,educator
343,729,3,876407202,M,1,39,engineer
269,195,3,891352059,F,0,31,librarian
521,249,4,884476240,M,1,18,student
262,122,2,879456162,F,0,18,student
517,328,3,892660033,M,1,23,student
60,1124,4,883326652,M,1,44,healthcare
936,508,3,886832282,M,1,23,other
551,187,5,892776420,M,1,24,programmer
908,147,2,879448088,F,0,44,librarian
580,687,3,884124583,M,1,16,student
238,118,3,882823805,F,0,42,administrator
416,83,5,893195755,F,0,20,student
915,333,3,891031450,M,1,44,entertainment
280,1,4,891479737,F,0,30,librarian
249,258,5,879571489,M,1,24,student
554,125,3,876592546,M,1,30,scientist
62,1136,3,878737511,F,0,27,administrator
870,550,3,879714351,M,1,22,student
588,207,2,889180487,F,0,17,student
878,530,5,880608037,F,0,50,educator
313,565,1,891030032,M,1,37,marketing
280,274,5,891497393,F,0,30,librarian
892,641,5,886607845,M,1,33,other
857,898,5,882609057,F,0,35,administrator
20,243,4,879444977,F,0,42,homemaker
305,679,3,886324734,M,1,23,programmer
750,338,3,879445975,M,1,27,administrator
311,326,2,884364017,M,1,30,technician
556,319,3,881198524,F,0,35,educator
487,932,3,883445079,M,1,22,engineer
601,141,4,876016667,F,0,18,artist
796,389,4,893219092,F,0,32,writer
627,679,3,879531459,M,1,23,engineer
892,473,3,886611079,M,1,33,other
3,327,4,889237297,M,1,23,writer
425,324,3,878737635,M,1,18,student
11,125,4,891625949,F,0,39,other
613,89,5,891033821,F,0,37,marketing
457,386,3,882126156,F,0,33,salesman
426,289,2,879441728,M,1,48,educator
697,237,5,882622430,M,1,24,other
286,1194,4,877533698,M,1,26,student
321,483,5,878878901,F,0,49,educator
541,118,4,883372151,F,0,18,student
925,56,3,884065825,F,0,17,salesman
681,288,1,884205151,F,0,44,marketing
643,1098,4,891447747,M,1,35,scientist
43,186,3,875730386,F,0,29,librarian
118,223,5,875385335,M,1,21,administrator
650,402,3,891383272,M,1,38,engineer
881,234,3,876537900,M,1,35,marketing
588,559,5,889214193,F,0,17,student
221,809,3,875247775,M,1,18,student
709,318,5,879846259,M,1,21,other
532,186,4,891910189,M,1,20,student
429,1136,4,882386532,M,1,26,student
650,133,4,891381546,M,1,38,engineer
805,21,2,881172246,F,0,27,other
495,84,3,888632969,M,1,27,engineer
878,393,3,880606698,F,0,50,educator
346,259,2,886273405,M,1,31,other
611,299,1,891636244,M,1,41,librarian
559,22,1,891033988,M,1,59,executive
530,443,4,883790943,M,1,27,engineer
688,341,5,883697761,F,0,37,administrator
264,742,2,884992714,F,0,36,writer
665,71,4,884293933,M,1,24,administrator
97,432,4,884239472,M,1,39,artist
472,678,4,883903686,M,1,23,student
298,1346,3,884126077,M,1,39,executive
659,64,4,891384152,M,1,29,educator
514,648,3,886189869,M,1,26,programmer
22,451,4,878887112,M,1,24,writer
889,318,4,880180191,M,1,23,technician
128,423,4,879553591,F,0,24,marketing
58,425,5,884304936,M,1,26,programmer
598,292,4,886176486,F,0,40,marketing
561,1478,3,885809654,M,1,23,engineer
592,289,4,882607573,M,1,18,student
279,1247,2,875659844,M,1,31,programmer
650,482,3,891385775,M,1,38,engineer
227,322,3,881528779,M,1,41,executive
560,109,3,879976602,M,1,30,student
405,27,1,884294772,F,0,22,healthcare
333,127,4,891045410,M,1,42,other
416,470,4,877759833,F,0,20,student
618,959,4,891208998,F,0,11,student
95,67,2,879198085,M,1,29,administrator
76,286,5,875002895,M,1,20,student
230,154,4,880355803,F,0,28,student
301,80,3,882078883,M,1,23,student
291,420,4,875086991,M,1,18,student
533,1142,4,888179772,M,1,39,librarian
912,246,2,875967072,M,1,45,other
327,455,2,887819194,M,1,22,student
883,1045,5,891717462,M,1,43,librarian
868,201,2,877104157,M,1,21,programmer
508,163,3,883768886,M,1,26,marketing
352,216,4,883876596,F,0,37,programmer
798,473,2,875038888,F,0,40,writer
452,163,4,886151027,M,1,32,administrator
606,124,3,878143246,M,1,27,programmer
170,678,4,886106165,F,0,53,healthcare
206,242,3,888180049,F,0,10,student
1,260,1,875071775,M,1,23,technician
514,1035,3,875463891,M,1,26,programmer
640,802,3,874730491,M,1,20,student
532,9,5,893119439,M,1,20,student
293,616,3,888907794,M,1,23,writer
883,511,4,891717462,M,1,43,librarian
682,472,3,888522699,M,1,23,programmer
716,486,5,879465934,F,0,36,administrator
619,298,5,885953743,M,1,17,student
273,315,4,891194692,F,0,50,other
286,588,5,877532204,M,1,26,student
122,570,3,878182338,F,0,32,writer
913,184,3,880826766,M,1,26,student
85,86,4,879454172,M,1,45,educator
13,848,5,882140001,M,1,42,educator
168,255,1,884287559,M,1,42,other
334,224,2,891545044,M,1,30,librarian
892,633,4,886609551,M,1,33,other
435,284,2,884132898,M,1,23,engineer
94,24,4,885873653,M,1,25,student
653,381,2,880606619,M,1,29,executive
450,1107,4,886396460,F,0,35,educator
537,59,3,886031211,M,1,33,engineer
576,276,3,887067631,M,1,42,executive
939,476,5,880166847,F,0,26,student
531,457,1,886324462,F,0,30,salesman
723,169,4,880498938,M,1,25,executive
569,826,3,879794498,M,1,31,educator
210,404,5,887736739,M,1,35,engineer
629,326,3,879899299,F,0,46,other
828,1196,2,891036492,M,1,27,librarian
790,52,4,885156934,M,1,26,technician
184,584,3,889909889,M,1,34,librarian
454,76,1,888103971,M,1,50,other
201,956,4,884140579,M,1,26,writer
693,357,5,875242990,F,0,43,healthcare
833,384,3,875134411,M,1,31,writer
880,423,5,880175646,M,1,11,student
807,95,4,892078485,F,0,41,healthcare
624,326,3,891961195,M,1,18,student
521,423,3,884478792,M,1,18,student
237,286,3,879376220,M,1,43,administrator
458,526,5,886396241,M,1,42,technician
41,191,4,890687473,M,1,31,engineer
707,97,4,885157928,F,0,56,librarian
630,11,5,884637067,F,0,26,healthcare
648,676,2,882211418,M,1,39,engineer
450,392,4,886987860,F,0,35,educator
19,435,5,885412840,M,1,36,librarian
51,210,4,883498844,M,1,27,educator
159,866,5,880474235,F,0,23,student
263,215,4,891298273,M,1,37,programmer
791,286,3,879447895,M,1,29,educator
326,202,4,879875724,M,1,37,administrator
521,89,3,885253247,M,1,18,student
758,170,5,881976233,M,1,26,student
95,736,4,888954341,M,1,29,administrator
610,483,5,888702841,M,1,22,student
507,252,5,888907122,F,0,17,writer
64,655,4,889739288,M,1,30,educator
21,573,2,874953239,M,1,25,writer
692,1012,1,876953616,M,1,31,engineer
251,185,5,886271884,M,1,27,doctor
222,50,4,877563227,M,1,27,programmer
551,291,4,892782734,M,1,24,programmer
366,443,5,888558829,F,0,20,student
846,187,4,883947862,M,1,26,lawyer
843,578,3,879448604,M,1,32,librarian
388,219,5,886441083,M,1,29,other
875,421,4,876034041,F,0,24,student
202,1,3,879448759,F,0,41,educator
561,22,3,885809197,M,1,23,engineer
178,472,4,882824055,M,1,25,other
305,88,2,886323966,M,1,23,programmer
18,463,4,879987173,F,0,35,other
533,94,4,879192157,M,1,39,librarian
697,286,4,882621523,M,1,24,other
697,1,5,882622430,M,1,24,other
673,292,4,888787396,M,1,45,educator
518,1047,4,876454174,F,0,49,writer
216,402,2,881432430,M,1,22,engineer
14,173,4,879119579,M,1,40,scientist
189,1403,4,893219033,M,1,30,artist
825,245,5,882109193,M,1,39,engineer
301,191,3,882075520,M,1,23,student
323,876,2,878738914,M,1,21,student
751,497,4,888639362,F,0,24,other
311,86,5,884365251,M,1,30,technician
433,269,5,880585028,M,1,26,artist
543,471,3,875657857,M,1,31,scientist
731,216,5,885063346,F,0,41,educator
708,676,3,892686525,F,0,26,homemaker
207,1102,3,880839802,M,1,35,marketing
932,495,5,891251063,M,1,50,educator
727,12,5,883710514,M,1,24,student
892,227,4,886609551,M,1,33,other
867,270,5,880077831,M,1,23,scientist
291,416,4,875086991,M,1,18,student
188,265,5,875071541,M,1,38,student
307,168,5,879284095,M,1,24,student
515,259,3,887659192,M,1,46,marketing
445,1012,1,891199833,M,1,21,writer
871,275,3,888069040,M,1,29,executive
607,86,4,883445540,F,0,49,healthcare
757,230,4,888466584,M,1,25,student
275,196,3,880314991,M,1,35,engineer
615,462,4,879447990,M,1,35,educator
460,275,3,882390164,F,0,44,other
387,845,4,886484215,M,1,31,entertainment
151,14,5,879110260,F,0,38,administrator
828,24,4,891035864,M,1,27,librarian
207,591,3,876018608,M,1,35,marketing
214,171,4,891415786,F,0,26,librarian
717,24,2,884642268,M,1,23,technician
10,654,5,877886597,M,1,46,lawyer
553,631,5,879948732,M,1,50,educator
648,505,4,884796689,M,1,39,engineer
844,919,3,877381629,M,1,22,engineer
918,856,4,891988521,M,1,36,scientist
455,744,3,879109764,M,1,42,administrator
884,322,3,876857845,M,1,39,engineer
933,385,3,874939185,M,1,27,student
850,568,5,883194792,M,1,31,technician
253,333,2,891457528,F,0,26,librarian
135,1217,2,879857956,M,1,23,student
578,1098,2,890939753,M,1,29,administrator
468,428,4,875289761,M,1,27,engineer
243,582,5,879990361,M,1,31,educator
730,873,2,880167551,F,0,31,scientist
207,832,3,877878424,M,1,35,marketing
693,566,2,875263501,F,0,43,healthcare
894,7,4,880993614,M,1,42,educator
150,319,4,877719504,F,0,20,artist
90,954,4,891385534,M,1,52,educator
246,29,1,884922714,M,1,18,student
71,222,3,877319330,M,1,35,scientist
451,748,4,879012580,M,1,16,student
91,174,5,891439090,M,1,48,marketing
293,461,2,888905519,M,1,23,writer
585,86,5,891284184,M,1,59,librarian
609,314,1,886322691,F,0,7,student
634,126,3,875729107,M,1,35,engineer
940,89,4,885921828,M,1,30,administrator
279,1205,3,888461244,M,1,31,programmer
588,1,4,889124127,F,0,17,student
467,248,3,879532651,M,1,27,engineer
279,833,4,875297410,M,1,31,programmer
506,560,3,874874396,M,1,41,programmer
279,489,2,888430806,M,1,31,programmer
517,229,3,892660033,M,1,23,student
840,8,5,891208998,M,1,35,artist
802,266,3,875984938,M,1,32,administrator
375,39,3,886622066,M,1,17,entertainment
536,1050,5,882360100,M,1,35,engineer
487,620,3,883445220,M,1,22,engineer
655,975,3,886473254,F,0,50,healthcare
221,258,1,875247421,M,1,18,student
678,100,5,879544739,M,1,44,educator
318,750,4,884469970,M,1,56,retired
606,103,3,880923579,M,1,27,programmer
844,946,3,877386047,M,1,22,engineer
269,1165,1,891296044,F,0,31,librarian
560,358,3,879975358,M,1,30,student
62,712,4,878737945,F,0,27,administrator
294,250,5,877819421,M,1,31,technician
921,815,5,878739878,F,0,20,student
16,28,5,877727193,M,1,21,entertainment
606,3,5,880922084,M,1,27,programmer
805,141,2,881179937,F,0,27,other
188,88,4,875075118,M,1,38,student
485,311,3,890862741,F,0,44,educator
659,82,4,891384499,M,1,29,educator
551,215,4,892777987,M,1,24,programmer
655,805,2,888451388,F,0,50,healthcare
94,232,3,891721584,M,1,25,student
825,1254,1,880756725,M,1,39,engineer
16,51,4,877726146,M,1,21,entertainment
934,99,3,891194379,M,1,53,engineer
846,507,3,883947862,M,1,26,lawyer
474,31,4,887912401,M,1,45,executive
425,39,4,878738335,M,1,18,student
327,425,3,887822681,M,1,22,student
328,186,4,886036967,M,1,45,administrator
334,13,3,891545044,M,1,30,librarian
345,126,5,884130793,F,0,28,librarian
417,20,2,880608992,F,0,27,other
270,778,5,876537613,F,0,17,student
67,25,4,875379419,M,1,17,student
790,376,2,885157575,M,1,26,technician
405,777,1,884365075,F,0,22,healthcare
276,323,3,874785024,M,1,21,student
102,4,2,888801465,M,1,35,programmer
870,579,2,879902181,M,1,22,student
346,68,3,874951054,M,1,31,other
26,237,3,891351590,M,1,43,engineer
192,269,3,881366383,M,1,38,educator
929,204,4,879640184,M,1,39,scientist
784,877,4,891387616,M,1,42,administrator
943,566,4,888639886,M,1,22,student
125,300,5,892836123,M,1,28,lawyer
393,215,4,887745912,M,1,18,student
644,823,4,889076997,M,1,45,retired
922,265,5,891303408,F,0,29,administrator
116,887,3,881246591,M,1,36,healthcare
391,203,4,877399380,M,1,23,student
865,91,3,880234680,M,1,24,artist
773,288,2,888538199,M,1,20,student
357,294,4,878950972,M,1,25,executive
651,515,5,879348966,M,1,56,retired
181,1087,1,878962550,M,1,25,executive
863,682,3,889289491,M,1,17,student
586,51,4,884066336,M,1,20,student
354,221,4,891028555,F,0,29,librarian
594,245,3,874730521,M,1,41,educator
10,502,4,877889186,M,1,46,lawyer
868,434,3,877107056,M,1,21,programmer
385,489,5,884631033,M,1,33,writer
938,864,4,891249196,F,0,38,technician
244,290,3,880604642,M,1,27,technician
864,393,3,888889162,M,1,26,programmer
379,270,3,888641999,M,1,39,programmer
543,233,4,877545605,M,1,31,scientist
94,225,3,891722646,M,1,25,student
8,181,4,879362202,M,1,33,administrator
44,496,4,878348885,M,1,25,technician
243,286,4,879986908,M,1,31,educator
60,218,4,883327538,M,1,44,healthcare
478,218,3,889396645,M,1,27,other
311,1479,3,884365823,M,1,30,technician
890,660,2,882916941,M,1,30,student
62,182,5,878694613,F,0,27,administrator
151,186,4,879109565,F,0,38,administrator
301,151,2,882074800,M,1,23,student
632,184,5,879458570,M,1,18,student
485,286,2,890881384,F,0,44,educator
246,17,2,884922678,M,1,18,student
456,33,4,881374086,M,1,23,technician
672,281,3,879454880,F,0,54,administrator
577,38,2,880331829,F,0,36,student
655,657,3,891448002,F,0,50,healthcare
276,455,4,874785448,M,1,21,student
590,282,2,879439374,M,1,44,educator
344,98,4,884125629,F,0,30,librarian
843,225,2,879449243,M,1,32,librarian
608,168,1,880403765,M,1,22,other
393,181,4,887743141,M,1,18,student
854,25,3,882342669,F,0,29,student
551,628,5,892783212,M,1,24,programmer
407,158,2,876342927,M,1,27,engineer
666,831,2,880313886,M,1,39,administrator
778,230,2,890803859,M,1,31,student
435,183,5,884132619,M,1,23,engineer
137,222,5,881432937,M,1,44,educator
800,275,4,887646226,M,1,24,programmer
795,191,4,883249643,M,1,28,programmer
669,527,3,891517159,M,1,34,other
435,399,3,884133284,M,1,23,engineer
836,523,5,885754150,M,1,39,artist
705,222,5,882590670,F,0,21,student
158,651,5,880134296,M,1,44,educator
880,252,2,880167551,M,1,11,student
889,33,5,880180817,M,1,23,technician
770,331,3,875971655,M,1,27,student
802,674,2,875985767,M,1,32,administrator
943,94,4,888639920,M,1,22,student
244,655,5,880605766,M,1,27,technician
670,606,4,877975344,M,1,28,technician
13,481,3,882140038,M,1,42,educator
504,1442,3,887911444,F,0,40,writer
592,1514,5,882608573,M,1,18,student
883,279,3,891717356,M,1,43,librarian
394,226,2,880888896,M,1,24,administrator
858,331,3,880931932,M,1,54,educator
523,508,3,882996735,F,0,50,administrator
145,890,2,885556116,M,1,29,entertainment
232,630,3,888550060,M,1,40,scientist
592,458,3,882608107,M,1,18,student
201,195,3,884111397,M,1,26,writer
11,241,4,891696823,F,0,39,other
804,212,3,879445935,M,1,35,educator
721,333,3,877107765,F,0,24,entertainment
737,160,4,884314881,M,1,28,programmer
344,276,4,888887703,F,0,30,librarian
426,607,4,879444734,M,1,48,educator
381,640,5,892696168,M,1,31,artist
158,235,1,880132893,M,1,44,educator
194,172,3,879521475,M,1,35,administrator
906,125,4,879435369,M,1,40,librarian
21,834,1,874951314,M,1,25,writer
51,692,3,883498728,M,1,27,educator
693,507,4,875271357,F,0,43,healthcare
